symbol,baseSymbol,expirationDate,strikePrice,moneyness,bidPrice,midpoint,askPrice,lastPrice,priceChange,percentChange,volume,openInterest,openInterestChange,delta,volatility,optionType,daysToExpiration,tradeTime,averageVolatility,historicVolatility30d,baseNextEarningsDate,dividendExDate,symbolType,time
$VIX|20240717|30.00P,$VIX,07/17/24,30.00,+99.60%,13.70,13.88,14.05,13.72,unch,unch,0,163,unch,0.00000,0.00%,Put,81,04/23/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|31.00P,$VIX,07/17/24,31.00,+106.25%,14.65,14.83,15.00,13.69,unch,unch,0,3,unch,0.00000,0.00%,Put,81,04/12/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|32.00P,$VIX,07/17/24,32.00,+112.91%,15.60,15.77,15.95,15.60,unch,unch,0,13,unch,0.00000,0.00%,Put,81,04/24/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|33.00P,$VIX,07/17/24,33.00,+119.56%,16.55,16.73,16.90,15.45,unch,unch,0,1,unch,0.00000,0.00%,Put,81,04/19/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|34.00P,$VIX,07/17/24,34.00,+126.21%,17.50,17.68,17.85,16.53,unch,unch,0,2,unch,0.00000,0.00%,Put,81,04/17/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|35.00P,$VIX,07/17/24,35.00,+132.87%,18.45,18.63,18.80,17.14,unch,unch,0,13,unch,0.00000,0.00%,Put,81,04/12/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|36.00P,$VIX,07/17/24,36.00,+139.52%,19.45,19.63,19.80,18.66,unch,unch,0,2,unch,0.00000,0.00%,Put,81,03/08/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|37.00P,$VIX,07/17/24,37.00,+146.17%,20.40,20.58,20.75,19.53,unch,unch,0,1,unch,0.00000,0.00%,Put,81,03/08/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|38.00P,$VIX,07/17/24,38.00,+152.83%,21.40,21.58,21.75,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,81,N/A,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|39.00P,$VIX,07/17/24,39.00,+159.48%,22.35,22.53,22.70,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,81,N/A,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|40.00P,$VIX,07/17/24,40.00,+166.13%,23.30,23.48,23.65,23.60,+0.10,+0.43%,4,27,-1,0.00000,0.00%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|42.50P,$VIX,07/17/24,42.50,+182.77%,25.75,25.93,26.10,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,81,N/A,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|45.00P,$VIX,07/17/24,45.00,+199.40%,28.20,28.38,28.55,27.15,unch,unch,0,4,unch,0.00000,0.00%,Put,81,03/08/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|47.50P,$VIX,07/17/24,47.50,+216.03%,30.65,30.83,31.00,29.63,unch,unch,0,2,unch,0.00000,0.00%,Put,81,03/08/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|50.00P,$VIX,07/17/24,50.00,+232.67%,0.00,0.00,0.00,32.76,unch,unch,2,5,unch,0.00000,0.00%,Put,81,04/25/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|55.00P,$VIX,07/17/24,55.00,+265.93%,38.00,38.18,38.35,36.95,unch,unch,0,1,unch,0.00000,0.00%,Put,81,04/12/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|60.00P,$VIX,07/17/24,60.00,+299.20%,42.90,43.08,43.25,42.89,unch,unch,0,26,unch,0.00000,0.00%,Put,81,04/23/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|65.00P,$VIX,07/17/24,65.00,+332.47%,47.80,47.97,48.15,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,81,N/A,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|70.00P,$VIX,07/17/24,70.00,+365.74%,0.00,0.00,0.00,51.46,unch,unch,0,123,unch,0.00000,0.00%,Put,81,04/19/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|75.00P,$VIX,07/17/24,75.00,+399.00%,57.65,57.83,58.00,56.70,unch,unch,0,1,unch,0.00000,0.00%,Put,81,02/22/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|80.00P,$VIX,07/17/24,80.00,+432.27%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,81,N/A,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|85.00P,$VIX,07/17/24,85.00,+465.54%,67.50,67.68,67.85,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,81,N/A,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|90.00P,$VIX,07/17/24,90.00,+498.80%,72.45,72.63,72.80,71.31,unch,unch,0,2,unch,0.00000,0.00%,Put,81,02/22/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|95.00P,$VIX,07/17/24,95.00,+532.07%,77.35,77.55,77.75,75.95,unch,unch,0,1,unch,0.00000,0.00%,Put,81,03/08/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|100.00P,$VIX,07/17/24,100.00,+565.34%,82.30,82.48,82.65,81.17,unch,unch,0,1,unch,0.00000,0.00%,Put,81,02/23/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|110.00P,$VIX,07/17/24,110.00,+631.87%,92.15,92.35,92.55,90.63,unch,unch,0,1,unch,0.00000,0.00%,Put,81,03/08/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|120.00P,$VIX,07/17/24,120.00,+698.40%,102.05,102.23,102.40,100.70,unch,unch,0,1,unch,0.00000,0.00%,Put,81,02/23/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|130.00P,$VIX,07/17/24,130.00,+764.94%,111.90,112.08,112.25,110.65,unch,unch,0,1,unch,0.00000,0.00%,Put,81,02/22/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|140.00P,$VIX,07/17/24,140.00,+831.47%,121.75,121.95,122.15,120.45,unch,unch,0,1,unch,0.00000,0.00%,Put,81,02/22/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|150.00P,$VIX,07/17/24,150.00,+898.00%,131.65,131.83,132.00,130.18,unch,unch,0,4,unch,0.00000,0.00%,Put,81,02/22/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|160.00P,$VIX,07/17/24,160.00,+964.54%,141.50,141.70,141.90,139.99,unch,unch,0,1,unch,0.00000,0.00%,Put,81,02/22/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|170.00P,$VIX,07/17/24,170.00,"+1,031.07%",151.40,151.58,151.75,149.78,unch,unch,0,117,unch,0.00000,0.00%,Put,81,02/22/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|180.00P,$VIX,07/17/24,180.00,"+1,097.60%",161.25,161.45,161.65,161.69,+161.69,unch,25,124,unch,0.00000,0.00%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|10.00P,$VIX,06/18/24,10.00,-33.47%,0.00,0.01,0.02,0.01,unch,unch,0,"1,075",unch,0.00000,0.00%,Put,52,04/24/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|10.50P,$VIX,06/18/24,10.50,-30.14%,0.00,0.01,0.02,0.01,unch,unch,0,475,unch,0.00000,0.00%,Put,52,04/12/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|11.00P,$VIX,06/18/24,11.00,-26.81%,0.00,0.01,0.02,0.02,unch,unch,15,"10,393",+11,0.00000,0.00%,Put,52,04/25/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|11.50P,$VIX,06/18/24,11.50,-23.49%,0.00,0.03,0.06,0.02,unch,unch,0,370,unch,0.00000,0.00%,Put,52,04/19/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|12.00P,$VIX,06/18/24,12.00,-20.16%,0.00,0.04,0.08,0.04,+0.04,unch,112,"39,317",unch,-0.04358,37.54%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|12.50P,$VIX,06/18/24,12.50,-16.83%,0.02,0.07,0.11,0.07,unch,unch,256,"3,702",+200,-0.07213,36.45%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|13.00P,$VIX,06/18/24,13.00,-13.51%,0.09,0.14,0.19,0.15,unch,unch,"2,504","92,256","+9,998",-0.12992,38.20%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|13.50P,$VIX,06/18/24,13.50,-10.18%,0.21,0.27,0.32,0.29,-0.01,-3.33%,166,"35,318",unch,-0.20677,40.82%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|14.00P,$VIX,06/18/24,14.00,-6.85%,0.38,0.45,0.51,0.47,+0.07,+17.50%,"2,765","141,918","+4,694",-0.28705,42.60%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|14.50P,$VIX,06/18/24,14.50,-3.53%,0.60,0.67,0.74,0.70,+0.07,+11.11%,161,"46,753","-2,019",-0.36899,44.39%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|15.00P,$VIX,06/18/24,15.00,-0.20%,0.86,0.93,1.00,0.98,+0.09,+10.11%,221,"114,794","-2,605",-0.44805,46.37%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|15.50P,$VIX,06/18/24,15.50,+3.13%,1.17,1.26,1.34,1.28,+0.13,+11.30%,249,"61,143","+6,044",-0.52180,47.44%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|16.00P,$VIX,06/18/24,16.00,+6.45%,1.51,1.60,1.69,1.61,+0.01,+0.63%,"4,259","149,712","-1,914",-0.59075,48.27%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|17.00P,$VIX,06/18/24,17.00,+13.11%,2.26,2.36,2.45,2.40,+0.09,+3.90%,311,"93,368","+1,683",-0.69740,52.11%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|18.00P,$VIX,06/18/24,18.00,+19.76%,3.05,3.18,3.30,3.20,+0.20,+6.67%,27,"38,479",+32,-0.79630,51.97%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|19.00P,$VIX,06/18/24,19.00,+26.41%,3.90,4.03,4.15,4.00,+0.15,+3.90%,64,"1,797",-10,-0.93067,43.73%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|20.00P,$VIX,06/18/24,20.00,+33.07%,4.75,4.90,5.05,4.92,+0.22,+4.68%,26,"41,562",-202,-0.90192,57.14%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|21.00P,$VIX,06/18/24,21.00,+39.72%,5.65,5.80,5.95,5.85,+0.20,+3.54%,604,855,+1,0.00000,0.00%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|22.00P,$VIX,06/18/24,22.00,+46.37%,6.55,6.70,6.85,6.75,-0.13,-1.89%,156,"6,058",unch,0.00000,0.00%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|23.00P,$VIX,06/18/24,23.00,+53.03%,7.50,7.65,7.80,7.76,+0.61,+8.53%,63,395,+1,0.00000,0.00%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|24.00P,$VIX,06/18/24,24.00,+59.68%,8.40,8.58,8.75,8.45,unch,unch,0,251,unch,0.00000,0.00%,Put,52,04/24/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|25.00P,$VIX,06/18/24,25.00,+66.33%,9.35,9.50,9.65,9.67,unch,unch,150,926,unch,0.00000,0.00%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|26.00P,$VIX,06/18/24,26.00,+72.99%,10.30,10.48,10.65,8.98,unch,unch,0,115,unch,0.00000,0.00%,Put,52,04/19/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|27.00P,$VIX,06/18/24,27.00,+79.64%,11.25,11.43,11.60,10.30,unch,unch,0,80,unch,0.00000,0.00%,Put,52,04/17/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|28.00P,$VIX,06/18/24,28.00,+86.29%,12.25,12.40,12.55,11.86,unch,unch,0,168,unch,0.00000,0.00%,Put,52,04/22/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|29.00P,$VIX,06/18/24,29.00,+92.95%,13.20,13.35,13.50,12.70,unch,unch,0,19,unch,0.00000,0.00%,Put,52,01/31/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|30.00P,$VIX,06/18/24,30.00,+99.60%,14.15,14.33,14.50,13.55,unch,unch,100,"1,047",-77,0.00000,0.00%,Put,52,04/25/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|31.00P,$VIX,06/18/24,31.00,+106.25%,15.15,15.30,15.45,14.85,unch,unch,0,314,unch,0.00000,0.00%,Put,52,04/23/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|32.00P,$VIX,06/18/24,32.00,+112.91%,16.10,16.28,16.45,14.76,unch,unch,0,50,unch,0.00000,0.00%,Put,52,04/12/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|33.00P,$VIX,06/18/24,33.00,+119.56%,17.10,17.25,17.40,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,52,N/A,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|34.00P,$VIX,06/18/24,34.00,+126.21%,18.05,18.23,18.40,16.85,unch,unch,0,20,unch,0.00000,0.00%,Put,52,12/11/23,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|35.00P,$VIX,06/18/24,35.00,+132.87%,19.05,19.20,19.35,18.20,unch,unch,0,"1,030",unch,0.00000,0.00%,Put,52,04/22/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|36.00P,$VIX,06/18/24,36.00,+139.52%,0.00,0.00,0.00,19.28,unch,unch,0,7,unch,0.00000,0.00%,Put,52,04/22/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|37.00P,$VIX,06/18/24,37.00,+146.17%,21.00,21.15,21.30,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,52,N/A,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|38.00P,$VIX,06/18/24,38.00,+152.83%,0.00,0.00,0.00,21.51,unch,unch,0,102,unch,0.00000,0.00%,Put,52,04/04/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|39.00P,$VIX,06/18/24,39.00,+159.48%,22.95,23.13,23.30,22.90,unch,unch,0,5,unch,0.00000,0.00%,Put,52,04/23/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|40.00P,$VIX,06/18/24,40.00,+166.13%,23.95,24.10,24.25,24.17,+0.02,+0.08%,4,44,unch,0.00000,0.00%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|42.50P,$VIX,06/18/24,42.50,+182.77%,26.40,26.55,26.70,21.65,unch,unch,0,2,unch,0.00000,0.00%,Put,52,10/18/23,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|45.00P,$VIX,06/18/24,45.00,+199.40%,28.85,29.03,29.20,28.00,unch,unch,0,67,unch,0.00000,0.00%,Put,52,04/12/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|47.50P,$VIX,06/18/24,47.50,+216.03%,0.00,0.00,0.00,29.70,unch,unch,0,36,unch,0.00000,0.00%,Put,52,12/19/23,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|50.00P,$VIX,06/18/24,50.00,+232.67%,0.00,0.00,0.00,32.57,unch,unch,0,32,unch,0.00000,0.00%,Put,52,04/18/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|55.00P,$VIX,06/18/24,55.00,+265.93%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,52,N/A,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|60.00P,$VIX,06/18/24,60.00,+299.20%,43.65,43.83,44.00,43.61,unch,unch,0,48,unch,0.00000,0.00%,Put,52,04/24/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|65.00P,$VIX,06/18/24,65.00,+332.47%,48.60,48.78,48.95,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,52,N/A,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|70.00P,$VIX,06/18/24,70.00,+365.74%,53.55,53.70,53.85,53.49,unch,unch,0,13,unch,0.00000,0.00%,Put,52,04/24/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|75.00P,$VIX,06/18/24,75.00,+399.00%,58.50,58.65,58.80,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,52,N/A,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|80.00P,$VIX,06/18/24,80.00,+432.27%,63.45,63.63,63.80,62.01,unch,unch,0,3,unch,0.00000,0.00%,Put,52,04/18/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|85.00P,$VIX,06/18/24,85.00,+465.54%,68.40,68.58,68.75,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,52,N/A,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|90.00P,$VIX,06/18/24,90.00,+498.80%,73.35,73.53,73.70,71.92,unch,unch,0,1,unch,0.00000,0.00%,Put,52,03/15/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|95.00P,$VIX,06/18/24,95.00,+532.07%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,52,N/A,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|100.00P,$VIX,06/18/24,100.00,+565.34%,0.00,0.00,0.00,83.20,unch,unch,0,345,unch,0.00000,0.00%,Put,52,04/23/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|110.00P,$VIX,06/18/24,110.00,+631.87%,93.20,93.35,93.50,91.40,unch,unch,0,1,unch,0.00000,0.00%,Put,52,02/21/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|120.00P,$VIX,06/18/24,120.00,+698.40%,103.10,103.25,103.40,101.19,unch,unch,0,1,unch,0.00000,0.00%,Put,52,02/21/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|130.00P,$VIX,06/18/24,130.00,+764.94%,113.00,113.18,113.35,111.03,unch,unch,0,1,unch,0.00000,0.00%,Put,52,02/21/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|140.00P,$VIX,06/18/24,140.00,+831.47%,122.95,123.10,123.25,120.83,unch,unch,0,1,unch,0.00000,0.00%,Put,52,02/21/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|150.00P,$VIX,06/18/24,150.00,+898.00%,132.85,133.00,133.15,130.58,unch,unch,0,314,unch,0.00000,0.00%,Put,52,02/21/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|160.00P,$VIX,06/18/24,160.00,+964.54%,142.75,142.93,143.10,140.38,unch,unch,0,122,unch,0.00000,0.00%,Put,52,02/21/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|170.00P,$VIX,06/18/24,170.00,"+1,031.07%",152.70,152.85,153.00,150.65,unch,unch,0,151,unch,0.00000,0.00%,Put,52,04/17/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240618|180.00P,$VIX,06/18/24,180.00,"+1,097.60%",162.60,162.75,162.90,162.81,+162.81,unch,1,282,unch,0.00000,0.00%,Put,52,04/26/24,64.29%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|10.00P,$VIX,08/21/24,10.00,-33.47%,0.00,0.01,0.02,0.02,unch,unch,0,"1,069",unch,0.00000,0.00%,Put,116,04/15/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|10.50P,$VIX,08/21/24,10.50,-30.14%,0.00,0.04,0.07,0.02,unch,unch,0,71,unch,0.00000,0.00%,Put,116,04/05/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|11.00P,$VIX,08/21/24,11.00,-26.81%,0.00,0.04,0.07,0.02,unch,unch,0,"6,918",unch,0.00000,0.00%,Put,116,04/24/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|11.50P,$VIX,08/21/24,11.50,-23.49%,0.00,0.04,0.08,0.04,unch,unch,0,"1,080",unch,0.00000,0.00%,Put,116,04/24/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|12.00P,$VIX,08/21/24,12.00,-20.16%,0.00,0.05,0.10,0.06,-0.01,-14.29%,12,"3,561",unch,-0.05566,28.23%,Put,116,04/26/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|12.50P,$VIX,08/21/24,12.50,-16.83%,0.10,0.13,0.15,0.13,unch,unch,10,362,unch,-0.10151,29.78%,Put,116,04/26/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|13.00P,$VIX,08/21/24,13.00,-13.51%,0.18,0.21,0.24,0.22,unch,unch,0,"12,848",unch,-0.14988,29.78%,Put,116,04/22/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|13.50P,$VIX,08/21/24,13.50,-10.18%,0.32,0.35,0.38,0.32,unch,unch,1,"1,826",unch,-0.21651,30.95%,Put,116,04/25/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|14.00P,$VIX,08/21/24,14.00,-6.85%,0.50,0.53,0.56,0.50,unch,unch,45,"19,842",unch,-0.28791,31.94%,Put,116,04/25/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|14.50P,$VIX,08/21/24,14.50,-3.53%,0.71,0.75,0.78,0.81,+0.13,+19.12%,10,"2,602",+2,-0.36117,32.66%,Put,116,04/26/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|15.00P,$VIX,08/21/24,15.00,-0.20%,0.96,1.00,1.03,1.01,+0.03,+3.06%,5,"29,675",unch,-0.43476,33.67%,Put,116,04/26/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|16.00P,$VIX,08/21/24,16.00,+6.45%,1.55,1.59,1.62,1.60,-0.03,-1.84%,"3,043","16,832",unch,-0.57499,34.18%,Put,116,04/26/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|17.00P,$VIX,08/21/24,17.00,+13.11%,2.23,2.26,2.30,2.37,+0.18,+8.22%,"25,001","27,805",-5,-0.71632,32.88%,Put,116,04/26/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|18.00P,$VIX,08/21/24,18.00,+19.76%,2.96,3.01,3.05,3.05,+0.08,+2.69%,24,"31,545",+8,-0.85742,31.07%,Put,116,04/26/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|19.00P,$VIX,08/21/24,19.00,+26.41%,3.70,3.78,3.85,3.70,unch,unch,0,"4,621",unch,0.00000,0.00%,Put,116,04/24/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240821|20.00P,$VIX,08/21/24,20.00,+33.07%,4.55,4.60,4.65,4.62,+0.11,+2.44%,15,905,-2,0.00000,0.00%,Put,116,04/26/24,60.07%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
